index,UN,Cyc,SenM2,SenM3,SenM4,SenM7,SenM8,SenM9,SenM11,SenM12,SenM13,SenM14,SenM15,SenM17,SenM20,SenM21,RUL
10,1,11,-0.8888888888889824,-1.1169950738916015,-0.3452234522345271,1.0416666666666272,-0.5555555555594854,-0.5508578431372514,-0.8,0.47474747474749796,-0.3000000000022737,-0.5416528377032578,-0.9270216962524616,-1.0,0.9200000000000159,0.4344827586207074,132
11,1,12,-0.14814814814819183,-0.32881773399012393,-0.8380483804838115,0.758333333333278,-0.7777777777822691,-0.6519607843137014,-0.6857142857142683,0.5353535353535028,-0.3000000000022737,-0.5449717889146869,-0.798816568047319,-1.0,1.1200000000000045,0.5972413793103513,131
12,1,13,-1.037037037037006,-0.12438423645319904,-0.3362033620336146,0.49999999999990524,-0.7777777777822691,-0.9185049019607873,-0.4571428571428455,0.8989898989898769,-0.6,-0.6252904082309827,-0.43984220907296184,-0.5,1.0,0.48137931034483417,130
13,1,14,-0.6074074074074012,-0.8546798029556313,-0.4231242312423027,1.016666666666556,-0.666666666668351,-0.9411764705882878,-0.7714285714285569,0.47474747474749796,-0.3000000000022737,-0.6797212080982035,-0.1893491124260465,-0.5,0.8000000000000114,1.0986206896551878,129
14,1,15,-0.20740740740740116,-0.6514778325123013,-0.7585075850758547,0.5916666666665799,-1.0000000000050528,-0.49448529411763803,-0.4571428571428455,-0.10101010101012305,-0.9000000000022738,-0.4593428476601287,-0.44575936883629663,-0.5,0.8400000000000034,0.47793103448277324,128
15,1,16,-0.4740740740740117,-0.688423645320177,-0.022960229602293904,0.3166666666666509,0.11111111110886544,-1.1470588235293921,-0.34285714285713415,0.68686868686863,0.09999999999772627,-0.44540325257217456,-0.17554240631164544,-1.5,0.1599999999999966,0.3482758620689879,127
16,1,17,-0.6666666666666106,-0.9113300492610537,-0.32144321443215196,0.8166666666665562,-0.33333333333670184,-0.9074754901960634,-0.6857142857142683,0.6161616161616242,-0.7000000000022737,-0.9133753733819949,0.37080867850099164,-1.0,1.0400000000000205,0.29655172413795133,126
17,1,18,-0.07407407407401169,-0.4396551724137789,-0.35670356703566475,0.04999999999995263,-0.5555555555594854,-0.7683823529411322,-0.2,0.6666666666666284,-0.3000000000022737,-0.4858944573514412,-0.13017751479290915,-1.0,0.5200000000000102,1.0358620689655318,125
18,1,19,-0.31111111111118595,-0.5566502463054084,-0.4706847068470717,0.35833333333327805,-0.8888888888911346,-0.8431372549019892,-0.7428571428571341,0.585858585858507,-0.8,-0.7454364420842472,-0.9802761341222642,-1.0,0.9200000000000159,0.5724137931034635,124
19,1,20,-0.04444444444440702,-0.2857142857142737,-0.601886018860185,0.7249999999998816,-0.4444444444455673,-1.1973039215685908,-0.14285714285713416,0.8080808080807548,-0.4,-0.79322933952867,-0.5719921104536376,-0.5,0.6800000000000068,0.23862068965518052,123
20,1,21,0.08888888888898246,-0.8374384236453024,-0.7248872488724858,0.8166666666665562,-0.4444444444455673,-0.4246323529412019,-0.4285714285714228,0.5757575757575062,0.2,-0.9080650514437324,-0.42406311637079425,-0.5,0.5200000000000102,0.721379310344839,122
21,1,22,-0.2814814814814129,-0.9014778325122943,-0.3263632636326395,-0.008333333333420177,-1.0000000000050528,-0.8707107843136875,-0.7142857142857114,-0.07070707070712058,-0.5000000000022737,-0.7733156322601554,0.3313609467455551,-0.5,0.4399999999999977,0.5455172413793147,121
22,1,23,-0.7703703703703954,-0.31896551724136457,-1.0619106191062004,1.358333333333278,-0.5555555555594854,-0.5269607843137571,-0.9142857142857114,0.5252525252525021,-0.3000000000022737,-0.6352472618652097,-0.5384615384615358,0.0,1.0800000000000125,0.1427586206896659,120
23,1,24,-0.4740740740740117,0.516009852216748,-0.6469864698646915,-0.14166666666672192,-0.22222222222278365,-1.0625000000000278,-0.6285714285714228,0.585858585858507,0.29999999999772625,-0.653169598406891,-0.621301775147907,0.0,0.4399999999999977,0.684137931034483,119
24,1,25,-0.5777777777777965,-0.9445812807881445,-0.6404264042640415,0.2666666666666035,0.22222222222278365,-1.0330882352941717,-0.4,0.7878787878787531,-0.10000000000227374,-0.7892465980750033,-0.7534516765285827,0.0,0.5200000000000102,0.5558620689655219,118
25,1,26,-0.23703703703700585,-0.8399014778324922,0.0024600246002437778,0.9583333333332781,-0.11111111111391819,-0.4430147058823341,-0.5142857142857113,0.47474747474749796,-0.2,-0.7580484566876659,-0.8678500986193243,-1.0,-0.23999999999998067,0.3986206896551756,117
26,1,27,-0.8296296296296046,-0.4248768472906118,-0.6338663386633915,0.758333333333278,0.0,-0.8921568627450828,-0.48571428571426833,0.34343434343437246,-0.7000000000022737,-0.8828410222369554,0.2071005917159807,-0.5,0.1599999999999966,0.6565517241379464,116
27,1,28,-1.0518518518519766,0.5110837438423683,-0.5535055350553535,0.09999999999990526,-0.22222222222278365,-0.31250000000002787,-1.3142857142857114,0.3636363636363741,-0.2,-0.3750414868901059,0.1597633136094428,-0.5,0.0,0.3606896551724318,115
28,1,29,-1.0222222222222035,-0.36330049261080977,-0.8142681426814363,0.5916666666665799,-0.11111111111391819,-0.8915441176470301,-0.2571428571428455,0.9191919191918786,-0.2,-0.4918685695320016,-0.34911242603548925,-0.5,0.7600000000000193,0.44275862068967814,114
29,1,30,0.2222222222222035,-0.5394088669950515,-0.5797457974579724,0.5499999999999526,0.0,-0.8094362745097649,-0.3142857142857114,0.3030303030302543,0.09999999999772627,-0.3816793893129642,-0.5502958579881703,-1.0,1.0400000000000205,0.7517241379310489,113
30,1,31,-0.08888888888881404,-1.09359605911327,-0.7486674866748609,0.8166666666665562,-0.11111111111391819,-0.26102941176472394,-0.8,0.31313131313125514,-0.3000000000022737,-0.6923332227016222,-0.719921104536481,0.0,-0.07999999999998408,0.3951724137931147,112
31,2,1,0.02962962962960468,-0.0985221674876777,-0.07216072160720675,-0.25000000000004735,0.11111111110886544,-1.2536764705882042,-0.22857142857142276,0.14141414141412634,0.49999999999772626,-0.7268503153003284,-0.20907297830374727,-0.5,0.6800000000000068,0.6510344827586244,146
32,2,2,-0.19259259259259884,-0.20566502463051983,-0.21074210742107008,0.07499999999992894,-0.22222222222278365,-0.42218137254899146,-0.17142857142855691,0.5454545454545037,-0.10000000000227374,-1.3601062064387048,0.04930966469426944,0.0,0.040000000000020464,-0.05310344827586097,145
33,2,3,-0.08888888888881404,0.6773399014778226,0.2312423124231202,-0.08333333333334912,0.4444444444455673,-1.4761029411765059,-0.17142857142855691,-0.19191919191924528,-0.10000000000227374,-0.9153667441088282,-1.153846153846143,0.5,0.7600000000000193,0.7482758620689879,144
34,2,4,-0.48888888888898246,-0.8214285714285404,0.015580155801562572,0.5916666666665799,0.5555555555544327,-0.8333333333333705,-0.2571428571428455,0.09090909090912223,-0.3000000000022737,-0.7056090275472784,-0.09270216962523915,0.0,-0.03999999999999204,1.1862068965517318,143
35,2,5,0.19259259259259884,-0.6243842364531851,-0.036080360803612696,0.4499999999999526,0.4444444444455673,-1.023284313725553,-0.11428571428571138,0.11111111111112387,0.2,-0.898108197809445,-0.28007889546351905,-0.5,-0.07999999999998408,0.6317241379310586,142
36,2,6,-0.20740740740740116,-1.2598522167487525,-0.47314473144731545,0.2916666666665798,0.22222222222278365,-1.112132352941174,0.25714285714286583,0.323232323232256,-0.3000000000022737,-0.7779621639561805,-0.4082840236686266,-0.5,-0.19999999999998863,-0.2006896551724122,141
37,2,7,-0.01481481481480234,0.514778325123153,-0.21812218122180144,0.09999999999990526,0.5555555555544327,-0.6397058823529838,0.028571428571443073,-0.5151515151515013,-0.2,-0.8941254563557782,-0.5443786982248355,0.0,-0.3199999999999932,1.5468965517241635,140
38,2,8,-0.04444444444440702,-0.8460591133004669,-0.28372283722837677,-0.23333333333339648,-0.22222222222278365,-0.6127450980392266,-0.28571428571428864,0.2424242424242494,0.6,-0.39030866246265583,0.08086785009860468,-1.0,-0.1599999999999966,-0.5096551724137829,139
39,2,9,-0.5333333333333895,-0.1674876847290493,-0.041000410004100256,-0.1583333333333728,0.0,-0.5698529411764361,-0.11428571428571138,0.0,-0.10000000000227374,-0.5994025887819078,0.13806706114397543,-0.5,-0.47999999999998977,-0.17172413793102678,138
40,2,10,-0.16296296296299415,0.09482758620689292,-0.16400164001640102,0.008333333333325438,0.3333333333316491,-0.4105392156863264,-0.11428571428571138,-0.39393939393937655,0.09999999999772627,-1.1171589777629842,-0.3510848126232909,-0.5,0.36000000000001364,0.28965517241380495,137
41,2,11,-0.10370370370361637,0.5554187192118134,-0.04182041820418152,0.17499999999992893,-0.11111111111391819,-1.0036764705882042,-0.4,-0.23232323232324856,0.29999999999772625,-1.0587454364420363,-1.1932938856015796,-0.5,-0.07999999999998408,0.30620689655174643,136
42,2,12,0.08888888888898246,1.1009852216748675,0.3288232882328833,0.18333333333325438,0.3333333333316491,-0.5753676470587982,0.3714285714285772,-0.05050505050511894,-0.10000000000227374,-0.695652173912991,-1.009861932938833,-0.5,-0.1599999999999966,-0.08965517241378043,135
43,2,13,-0.42962962962960466,-0.7586206896551434,-0.4493644936449403,0.1666666666666035,0.4444444444455673,-0.9895833333333287,-0.34285714285713415,-0.18181818181824447,0.09999999999772627,-0.7912379688018367,-0.14990138067060993,0.0,0.28000000000000114,0.13103448275863422,134
44,2,14,-0.26666666666661054,-0.059113300492612215,-0.4436244362443528,-0.741666666666722,0.8888888888911346,-0.7830882352941717,0.05714285714286584,0.6767676767676292,-0.5000000000022737,-0.8841686027214908,-0.08481262327417287,0.0,0.4000000000000057,0.34482758620690246,133
45,2,15,-0.45925925925920935,-0.9790640394088304,-0.7642476424764235,0.024999999999976315,0.11111111110886544,-1.0882352941176798,0.4,0.07070707070700576,0.6,-1.0381679389312843,-0.1952662721893462,0.5,0.1599999999999966,0.6558620689655342,132
46,2,16,-0.14814814814819183,-0.19827586206895031,-0.5395653956539533,0.4749999999999289,0.666666666668351,-0.8725490196078454,-0.5428571428571342,0.11111111111112387,0.29999999999772625,-0.8284102223696742,0.8441814595660553,0.0,0.12000000000000455,0.4351724137931196,131
47,2,17,-1.0814814814815812,-0.8448275862068719,0.01886018860188761,0.9166666666665562,-0.4444444444455673,-0.8131127450980805,0.05714285714286584,-0.09090909090912223,-0.2,-0.5058081646199557,-0.06311637080867048,-0.5,-0.47999999999998977,-0.26068965517239506,130
48,2,18,-0.2814814814814129,0.750000000000007,-0.39688396883968374,0.1666666666666035,0.3333333333316491,-0.6678921568627347,-0.6,0.040404040404003284,0.0,-0.897444407567147,0.12228796844180782,-0.5,0.0,-0.49034482758619263,129
49,2,19,-0.4,0.6120689655172358,-0.1976219762197513,0.2416666666666272,0.5555555555544327,-1.1807598039216165,-0.3142857142857114,0.39393939393937655,-0.10000000000227374,-0.6870229007633597,1.1893491124260114,-0.5,-0.23999999999998067,0.11241379310345613,128
50,2,20,0.11851851851858713,-0.1169950738916015,-0.6027060270602663,0.058333333333278066,0.3333333333316491,-0.7383578431372235,0.11428571428571138,-0.05050505050511894,0.6,-0.7076003982741118,0.37278106508875825,0.0,-0.23999999999998067,-0.33379310344825847,127
51,2,21,-0.4740740740740117,0.07635467980296912,-0.4624846248462404,-0.11666666666674562,-0.11111111111391819,-0.806985294117666,0.3142857142857114,-0.040404040404003284,0.29999999999772625,-0.4288084965150891,0.24457593688361565,0.5,0.2400000000000091,0.5910344827586416,126
52,2,22,-0.2962962962962152,-0.5689655172413576,0.3813038130381398,0.6499999999999526,-0.4444444444455673,-0.48468137254901933,0.08571428571428862,0.6161616161616242,0.0,-0.9432459342847366,-0.2327416173570162,0.0,0.20000000000001705,-0.34758620689655123,125
53,2,23,0.07407407407418012,0.1268472906404169,-0.018040180401806348,0.25833333333327807,0.666666666668351,-0.7567401960784672,-0.5142857142857113,0.6464646464646268,0.2,-0.9605044805841199,0.09072978303747258,0.0,0.7199999999999989,0.14758620689655122,124
54,2,24,0.7851851851851976,0.08990147783251325,0.06560065600655668,-0.008333333333420177,0.11111111110886544,-0.3786764705882599,-0.17142857142855691,0.18181818181812961,0.2,-0.23033521407236227,-0.1617357001972444,-0.5,0.8000000000000114,-0.16620689655170479,123
55,2,25,1.022222222222372,0.00862068965519245,-0.273882738827383,-0.16666666666669824,-0.5555555555594854,-0.4975490196077896,0.028571428571443073,0.14141414141412634,0.29999999999772625,-0.49518752074343075,-0.16370808678501098,-0.5,0.12000000000000455,0.5572413793103463,122
56,2,26,-0.19259259259259884,-0.37684729064038186,0.020500205002050128,-0.6166666666666509,0.7777777777772164,-0.37990196078436506,-0.14285714285713416,-0.8686868686868745,0.09999999999772627,-0.721539993362066,-0.607495069033541,-0.5,0.4000000000000057,-0.39724137931032677,121
57,2,27,-0.14814814814819183,0.8472906403940897,0.05412054120541905,-0.11666666666674562,0.7777777777772164,-0.49632352941179586,0.05714285714286584,0.15151515151512715,0.2,-0.8410222369730929,0.5522682445759368,0.0,-0.03999999999999204,-0.013793103448268259,120
58,2,28,-0.711111111111186,0.27463054187191943,-0.2829028290282955,0.25833333333327807,0.3333333333316491,-1.0024509803922104,-0.11428571428571138,-0.2929292929292535,-0.10000000000227374,-0.7208762031197681,-0.22287968441814832,0.0,-0.28000000000000114,0.40758620689655856,119
59,2,29,-0.31111111111118595,-1.016009852216734,-0.5002050020500156,0.3166666666666509,0.11111111110886544,-0.7340686274509667,-0.4,-0.3333333333333716,0.29999999999772625,-1.0514437437769406,-0.08284023668640629,0.5,0.6800000000000068,0.03862068965518053,118
60,2,30,0.16296296296299415,-0.7783251231526902,0.1582615826158322,0.11666666666665088,0.3333333333316491,-1.0471813725490473,-0.05714285714284554,0.26262626262625105,0.2,-0.5283770328576015,0.4733727810650637,0.0,0.4000000000000057,0.04758620689656347,117
61,2,31,0.19259259259259884,0.1502463054187204,-0.4567445674456716,0.016666666666650877,0.22222222222278365,-0.9068627450980108,0.05714285714286584,-0.07070707070712058,0.4,-0.7301692665117576,-0.15187376725837648,0.5,-0.3599999999999852,0.05931034482759516,116
62,2,32,0.20740740740740116,0.5184729064039378,0.7289872898729107,0.2833333333332544,0.7777777777772164,-0.2916666666666852,0.0,0.0,0.2,-0.7049452373049805,-0.6469428007889425,0.5,-0.3599999999999852,0.11034482758621957,115
63,2,33,-0.16296296296299415,0.30541871921182046,-0.244362443624439,0.3416666666666272,0.0,-0.7175245098038808,-0.05714285714284554,-0.07070707070712058,-0.3000000000022737,-0.8901427149020512,-0.44575936883629663,1.0,0.7600000000000193,0.06551724137932935,114
64,2,34,-0.31111111111118595,-0.9667487684728812,0.091020910209113,0.4833333333332544,0.4444444444455673,-0.7567401960784672,0.08571428571428862,0.39393939393937655,0.0,-0.9113840026551012,0.17159763313607726,-0.5,0.5600000000000023,-0.30620689655172195,113
65,2,35,0.37037037037039533,0.8940886699507248,-0.4936449364493656,0.1666666666666035,0.0,-0.7542892156862567,-0.2571428571428455,0.5151515151515013,0.49999999999772626,-1.0912711583139094,0.4023668639053269,0.0,0.1599999999999966,0.06551724137932935,112
66,2,36,-0.6074074074074012,-0.641625615763514,-0.013940139401400053,-0.1833333333333491,0.3333333333316491,-0.5974264705882459,-0.08571428571428862,-0.020202020202001642,0.29999999999772625,-0.5901095253899785,-0.3510848126232909,0.0,0.040000000000020464,-0.5075862068965463,111
67,2,37,0.8296296296297732,-1.0098522167487314,-0.26322263222632664,0.1416666666666272,0.22222222222278365,-0.7965686274509945,-0.9142857142857114,0.26262626262625105,0.6999999999977262,-0.35778294059078297,-0.41617357001972793,0.0,0.7600000000000193,-0.0682758620689536,110
68,2,38,-0.02962962962960468,-0.20073891625614015,-0.5108651086510907,-0.12500000000007105,0.11111111110886544,-0.7212009803921965,-0.02857142857142277,-0.13131313131312553,0.29999999999772625,-0.8861599734483845,0.29980276134121986,0.0,-0.07999999999998408,0.4565517241379464,109
69,2,39,0.5037037037037848,0.187192118226596,-0.21156211562115135,0.04166666666662719,0.11111111110886544,-0.6709558823529977,0.2,0.27272727272725183,0.4,-0.797212080982397,-0.05128205128207105,0.5,-0.6399999999999864,0.06413793103450498,108
70,2,40,0.01481481481480234,0.028325123152711188,-0.018040180401806348,0.19999999999990525,0.7777777777772164,-0.5876225490196273,-0.11428571428571138,0.43434343434337985,0.29999999999772625,-0.8596083637570117,-0.392504930966459,0.0,-0.3599999999999852,0.4924137931034537,107
71,2,41,0.20740740740740116,0.7241379310344856,-0.18450184501845115,0.0,-0.11111111111391819,-1.1415441176470302,-0.2,-0.010101010101000821,0.09999999999772627,-0.9990043146365531,-0.28007889546351905,0.0,-0.03999999999999204,0.2979310344827757,106
72,2,42,0.14814814814819183,-0.4519704433497281,0.08692086920868806,0.39166666666657984,0.0,-0.954044117647058,-0.17142857142855691,0.030303030303002465,0.49999999999772626,-0.9213408562893887,0.7869822485206845,0.0,0.20000000000001705,-0.5399999999999926,105
73,2,43,0.26666666666677896,-0.2093596059113046,-0.244362443624439,-0.3583333333333728,0.22222222222278365,-0.6335784313725692,0.11428571428571138,-0.17171717171724363,0.6,-0.9943577829405281,1.061143984220869,-0.5,-0.4000000000000057,-0.14068965517240484,104
74,2,44,0.19259259259259884,0.203201970443358,0.2468224682246828,0.14999999999995264,0.3333333333316491,-0.6629901960784254,0.4,-0.5252525252525021,0.4,-0.554928642548914,-0.04536489151873629,-0.5,-0.1599999999999966,0.3820689655172586,103
75,2,45,-0.23703703703700585,0.05172413793104269,-0.15088150881508222,0.3416666666666272,0.0,-0.8988970588235499,-0.02857142857142277,0.1717171717171288,0.09999999999772627,-0.8177895784931491,0.15384615384614306,-0.5,0.4800000000000182,-0.05034482758618772,102
76,2,46,0.29629629629638365,-0.09729064039408278,-0.5223452234522283,0.3249999999999763,0.22222222222278365,-0.9381127450980248,-0.2571428571428455,-0.4444444444444955,0.09999999999772627,-0.7779621639561805,0.13017751479287412,0.5,0.20000000000001705,-0.4613793103448072,101
77,2,47,0.31111111111118595,-0.31034482758620013,-0.39442394423944,0.6666666666666035,-0.33333333333670184,-0.5110294117647239,-0.02857142857142277,0.7575757575757506,0.2,-0.7812811151675493,-0.3313609467455551,-0.5,0.20000000000001705,-0.009655172413770629,100
78,2,48,0.0,-0.29433497536943815,0.32144321443215196,-0.11666666666674562,1.0,-0.8535539215686605,-0.2,-0.161616161616128,0.2,-0.9883836707600282,0.14990138067060993,-0.5,0.6400000000000148,-0.042068965517241465,99
79,2,49,-0.13333333333338948,-0.4322660098522093,0.22878228782287643,0.06666666666660351,0.11111111110886544,-0.9736519607842954,0.45714285714286584,0.26262626262625105,0.0,-0.9054098904746012,0.22879684418144802,-1.0,-0.07999999999998408,-0.24896551724136334,98
80,3,1,-0.9037037037037848,-0.02216748768470858,0.028700287002881367,-0.03333333333339649,-0.22222222222278365,-0.4295343137255112,0.5714285714285773,0.7272727272727482,0.4,-0.6219714570195536,-0.1163708086785081,-0.5,0.6400000000000148,-0.01310344827585607,155
81,3,2,-0.6074074074074012,0.8879310344827501,-0.01148011480113763,0.24999999999995262,0.22222222222278365,-1.174632352941202,-0.2,-0.2929292929292535,-0.10000000000227374,-0.5210753401925057,-0.40631163708086004,0.0,0.040000000000020464,0.14620689655172683,155
82,3,3,0.5037037037037848,-0.4100985221674728,-0.03772037720377522,-0.1750000000000237,-0.33333333333670184,-0.4454656862745445,-0.3142857142857114,0.44444444444438064,0.0,-0.6140059741121598,-0.733727810650882,-1.0,-0.5600000000000023,0.5482758620689879,155
83,3,4,-0.3259259259259883,0.05172413793104269,-0.5428454284542784,-0.10833333333342018,-0.11111111111391819,-0.5900735294117262,0.4285714285714228,0.11111111111112387,0.0,-0.40690341851974127,0.017751479289934195,1.0,-0.4399999999999977,0.480689655172422,155
84,3,5,-0.23703703703700585,-0.8633004926108238,-0.17794177941780107,0.1416666666666272,0.7777777777772164,-0.36519607843132557,0.08571428571428862,-0.11111111111112387,0.0,-0.3644208430135809,0.29783037475345325,-0.5,-0.07999999999998408,-0.08689655172413167,155
85,3,6,-0.08888888888881404,-0.12315270935960412,-0.113161131611307,0.2416666666666272,0.11111111110886544,-0.4381127450980247,-0.6,0.4545454545453815,0.09999999999772627,-0.5482907401261161,-0.6607495069033436,0.5,0.20000000000001705,0.07586206896553667,155
86,3,7,0.0,0.26231527093597024,-0.8929889298892931,-0.1,-0.33333333333670184,-0.20098039215690647,0.34285714285715446,0.31313131313125514,0.0,-0.8728841686026679,0.09861932938853887,-0.5,0.4800000000000182,0.12482758620690002,155
87,3,8,0.05925925925920936,-0.2266009852216615,-0.06560065600655668,0.09999999999990526,0.0,-1.1053921568627068,-0.02857142857142277,0.33333333333325676,-0.10000000000227374,-0.5847992034517161,0.46745562130176394,0.0,0.0,0.4068965517241464,155
88,3,9,-0.13333333333338948,0.187192118226596,-0.38212382123820243,-0.3,0.666666666668351,-0.9552696078431632,0.028571428571443073,-0.2020202020202461,-0.10000000000227374,-0.25091271158311435,0.005917159763299719,0.5,0.3199999999999932,-0.4117241379310317,155
89,3,10,-0.6814814814815813,0.780788177339908,0.05084050840509401,0.27499999999992897,0.0,-0.3412990196078314,0.11428571428571138,0.2525252525252502,0.2,-0.46863591105211827,0.03155818540433524,-0.5,0.20000000000001705,0.38551724137931953,155
90,3,11,-0.4148148148148023,-0.10221674876846246,-0.28372283722837677,0.0,0.3333333333316491,-0.3602941176470162,0.05714285714286584,-0.010101010101000821,-0.5000000000022737,-0.22502489213409976,0.47534516765283025,0.5,0.960000000000008,0.3641379310344927,155
91,3,12,0.4444444444445754,0.5874384236453094,-0.11234112341122575,0.09166666666657983,0.666666666668351,-0.16482843137258316,-0.571428571428557,0.3030303030302543,0.4,-0.6013939595088015,0.0039447731755331466,-0.5,0.20000000000001705,0.38551724137931953,155
92,3,13,-0.23703703703700585,-0.21428571428571228,0.18204182041820738,-0.016666666666745617,0.0,-0.6813725490195576,0.11428571428571138,-0.05050505050511894,0.2,-0.6929970129438597,0.17751479289941202,0.5,-0.47999999999998977,0.20827586206897075,155
93,3,14,0.04444444444440702,0.35714285714286315,-0.31242312423123947,0.7916666666665798,0.3333333333316491,-0.1102941176470162,-0.17142857142855691,0.19191919191913046,0.2,-0.5635579156986057,-0.27021696252465116,0.0,-0.23999999999998067,-0.6241379310344756,155
94,3,15,-0.2962962962962152,-0.422413793103422,-0.06478064780647542,-0.2166666666667456,0.4444444444455673,-0.5343137254901655,0.05714285714286584,-0.1212121212121247,0.2,-0.6133421838698618,0.21893491124258013,1.5,0.12000000000000455,-0.15103448275861214,155
95,3,16,-0.3851851851851977,0.2955665024630611,-0.6551865518655228,0.0,-0.11111111111391819,-0.6164215686274308,0.05714285714286584,-0.5555555555556193,0.09999999999772627,-0.8516428808496179,-0.28205128205128566,0.0,0.36000000000001364,0.5662068965517293,155
96,3,17,0.2814814814815813,-0.20320197044333,-0.2164821648216389,0.3083333333332307,-0.22222222222278365,-0.5655637254901794,0.22857142857144308,0.10101010101012305,0.6,-0.7706604712910242,-0.20118343195268096,-0.5,-0.07999999999998408,0.458620689655183,155
97,3,18,-0.04444444444440702,-1.107142857142842,0.091020910209113,0.2916666666665798,0.11111111110886544,-0.6801470588235639,0.28571428571428864,-0.2828282828282527,-0.10000000000227374,-0.363757052771283,-0.9289940828402282,0.0,0.1599999999999966,-1.0951724137931025,155
98,3,19,0.4148148148148023,-0.33251231527090874,0.1894218942189387,0.41666666666665086,0.4444444444455673,-0.6513480392156489,0.17142857142857723,-0.2020202020202461,0.0,-0.280783272485856,0.34516765285995615,0.0,0.6800000000000068,-0.017931034482741384,155
99,3,20,-0.5333333333333895,-0.1514778325123153,0.18860188601885744,-0.06666666666669825,0.0,-0.41727941176468214,0.22857142857144308,0.10101010101012305,0.4,-0.44673083305670996,-0.3648915187376569,0.5,0.20000000000001705,-0.12275862068963896,155
100,3,21,-0.3851851851851977,-0.49753694581279617,-0.09594095940960057,-0.6166666666666509,0.3333333333316491,-0.34620098039214076,0.05714285714286584,0.19191919191913046,-0.10000000000227374,-0.5874543644208473,-0.3510848126232909,0.5,0.4399999999999977,0.24620689655173908,155
101,3,22,0.05925925925920936,-0.42733990147780165,-0.46658466584666536,-0.3583333333333728,0.22222222222278365,-0.5557598039215607,0.17142857142857723,0.11111111111112387,0.8,-0.576833720544262,0.07495069033530496,-0.5,0.0,0.06827586206897811,155
102,3,23,0.05925925925920936,-0.16625615763545437,-0.11972119721197573,-0.3,0.4444444444455673,0.029411764705856127,-0.2,-0.13131313131312553,0.4,-0.9571855293726906,0.583826429980272,1.0,0.0800000000000125,0.015172413793117135,155
103,3,24,0.19259259259259884,0.1859605911330011,-0.5248052480524721,0.13333333333330175,0.11111111110886544,-0.571691176470594,-0.22857142857142276,0.26262626262625105,0.29999999999772625,-0.4155326916694329,-0.2071005917159807,-0.5,-0.19999999999998863,0.35724137931034633,155
104,3,25,-0.1777777777777965,0.5763546798029551,-0.009020090200893852,-0.4833333333333491,0.11111111110886544,-0.30882352941171226,0.5142857142857113,0.050505050505004104,0.49999999999772626,-0.44473946232987666,0.5088757396449671,0.5,0.1599999999999966,-0.31586206896551705,155
